,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
100,000.0000,000.2425,000.4851,000.7278,000.9706,001.2134,001.4563,001.6993,001.9423,002.1854,002.4285,002.6716,002.9147,003.1578,003.4009,003.6440,003.8871,004.1301,004.3730,004.6159,004.8587,005.1014,005.3440,005.5864,005.8288,006.0709,006.3130,006.5548,006.7965,007.0379,007.2792,007.5202,007.7610,008.0015,008.2418,008.4818,008.7215,008.9609,009.2000,009.4388,009.6772,009.9153,010.1530,010.3903,010.6273,010.8638,011.0999,011.3356,011.5709,011.8057,012.0401,012.2740,012.5074,012.7404,012.9728,013.2048,013.4362,013.6671,013.8974,014.1272,014.3565,014.5852,014.8133,015.0408,015.2678,015.4942,015.7199,015.9450,016.1696,016.3935,016.6167,016.8394,017.0613,017.2827,017.5033,017.7233,017.9427,018.1613,018.3793,018.5966,018.8132,019.0291,019.2443,019.4588,019.6726,019.8857,020.0981,020.3097,020.5206,020.7308,020.9403,021.1490,021.3570,021.5643,021.7708,021.9766,022.1816,022.3859,022.5894,022.7922,022.9942,023.1955,023.3960,023.5957,023.7947,023.9929,024.1904,024.3871,024.5831,024.7783,024.9727,025.1663,025.3592,025.5514,025.7427,025.9333,026.1232,026.3122,026.5005,026.6881,026.8749,027.0609,027.2462,027.4307,027.6144,027.7974,027.9797,028.1612,028.3419,028.5219,028.7011,028.8796,029.0573,029.2343,029.4105,029.5860,029.7608,029.9348,030.1081,030.2806,030.4524,030.6235,030.7939,030.9635,031.1324,031.3006,031.4681,031.6349,031.8009,031.9662,032.1309,032.2948,032.4580,032.6205,032.7823,032.9434,033.1039,033.2636,033.4226,033.5810,033.7387,033.8957,034.0521,034.2077,034.3627,034.5170,034.6707,034.8237,034.9761,035.1277,035.2788,035.4292,035.5789,035.7281,035.8765,036.0244,036.1716,036.3181,036.4641,036.6094,036.7541,036.8982,037.0417,037.1846,037.3269,037.4685,037.6096,037.7500,037.8899,038.0292,038.1679,038.3060,038.4435,038.5805,038.7169,038.8527,038.9879,039.1226,039.2567,039.3903,039.5233,039.6557,039.7876,039.9190,040.0498,040.1800,040.3098,040.4390,040.5677,040.6958,040.8234,040.9505,041.0771,041.2032,041.3287,041.4538,041.5783,041.7024,041.8259,041.9489,042.0715,042.1935,042.3151,042.4362,042.5568,042.6769,042.7966,042.9157,043.0344,043.1527,043.2704,043.3877,043.5046,043.6210,043.7369,043.8524,043.9674,044.0820,044.1962,044.3099,044.4232,044.5360,044.6484,044.7604,044.8719,044.9830,045.0937,045.2040,045.3139,045.4233,045.5324,045.6410,045.7492,045.8570,045.9645,046.0715,046.1781,046.2843,046.3901,046.4956,046.6006,046.7053,046.8096,046.9135,047.0170,047.1202,047.2230,047.3254,047.4274,047.5291,047.6304,047.7313,047.8319,047.9322,048.0320,048.1315,048.2307,048.3295,048.4280,048.5261,048.6239,048.7213,048.8184,048.9152,049.0116,049.1077,049.2035,049.2989,049.3940,049.4888,049.5833,049.6774,049.7712,049.8647,049.9579,050.0508,050.1434,050.2356,050.3275,050.4192,050.5105,050.6015,050.6923,050.7827,050.8728,050.9626,051.0522,051.1414,051.2304,051.3191,051.4074,051.4955,051.5833,051.6709,051.7581,051.8451,051.9318,052.0182,052.1043,052.1902,052.2758,052.3611,052.4461,052.5309,052.6155,052.6997,052.7837,052.8674,052.9509,053.0341,053.1171,053.1998,053.2823,053.3645,053.4464,053.5281,053.6096,053.6908,053.7718,053.8525,053.9329,054.0132,054.0932,054.1729,054.2525,054.3317,054.4108,054.4896,054.5682,054.6466,054.7247,054.8026,054.8803,054.9577,055.0349,055.1119,055.1887,055.2652,055.3416,055.4177,055.4936,055.5693,055.6447,055.7200,055.7950,055.8699,055.9445,056.0189,056.0931,056.1671,056.2409,056.3145,056.3879,056.4610,056.5340,056.6068,056.6794,056.7517,056.8239,056.8959,056.9677,057.0393,057.1107,057.1819,057.2529,057.3237,057.3944,057.4648,057.5351,057.6052,057.6750,057.7447,057.8143,057.8836,057.9528,058.0217,058.0905,058.1591,058.2276,058.2958,058.3639,058.4318,058.4996,058.5671,058.6345,058.7017,058.7688,058.8356,058.9023,058.9689,059.0352,059.1014,059.1675,059.2333,059.2990,059.3646,059.4299,059.4952,059.5602,059.6251,059.6898,059.7544,059.8188,059.8831,059.9472,060.0111,060.0749,060.1385,060.2020,060.2653,060.3285,060.3915,060.4544,060.5171,060.5797,060.6421,060.7044,060.7665,060.8285,060.8904,060.9520,061.0136,061.0750,061.1362,061.1974,061.2583,061.3192,061.3799,061.4404,061.5008,061.5611,061.6212,061.6812,061.7411,061.8008,061.8604,061.9198,061.9792,062.0384,062.0974,062.1563,062.2151,062.2738,062.3323,062.3907,062.4490,062.5071,062.5651,062.6230,062.6807,062.7384,062.7959,062.8532,062.9105,062.9676,063.0246,063.0815,063.1382,063.1949,063.2514,063.3078,063.3640,063.4202,063.4762,063.5321,063.5879,063.6436,063.6992,063.7546,063.8099,063.8651,063.9202,063.9752,064.0300,064.0848,064.1394,064.1939,064.2483,064.3026,064.3568,064.4109
101,000.0000,000.2401,000.4803,000.7205,000.9608,001.2012,001.4416,001.6821,001.9226,002.1631,002.4036,002.6442,002.8847,003.1252,003.3657,003.6061,003.8465,004.0869,004.3272,004.5674,004.8074,005.0474,005.2873,005.5270,005.7666,006.0061,006.2454,006.4845,006.7234,006.9621,007.2005,007.4388,007.6768,007.9146,008.1521,008.3893,008.6262,008.8628,009.0991,009.3351,009.5707,009.8060,010.0409,010.2755,010.5097,010.7434,010.9768,011.2097,011.4422,011.6743,011.9059,012.1371,012.3678,012.5980,012.8278,013.0570,013.2857,013.5139,013.7416,013.9687,014.1953,014.4214,014.6469,014.8718,015.0961,015.3199,015.5431,015.7657,015.9876,016.2090,016.4297,016.6499,016.8693,017.0882,017.3064,017.5240,017.7409,017.9571,018.1727,018.3877,018.6019,018.8155,019.0284,019.2406,019.4521,019.6629,019.8730,020.0825,020.2912,020.4992,020.7065,020.9131,021.1189,021.3241,021.5285,021.7322,021.9352,022.1374,022.3390,022.5397,022.7398,022.9391,023.1377,023.3355,023.5327,023.7290,023.9246,024.1195,024.3137,024.5071,024.6997,024.8916,025.0828,025.2732,025.4629,025.6519,025.8401,026.0275,026.2142,026.4002,026.5854,026.7699,026.9537,027.1367,027.3190,027.5005,027.6813,027.8613,028.0407,028.2193,028.3971,028.5743,028.7507,028.9263,029.1013,029.2755,029.4490,029.6218,029.7939,029.9652,030.1359,030.3058,030.4750,030.6435,030.8113,030.9784,031.1448,031.3105,031.4755,031.6398,031.8035,031.9664,032.1286,032.2902,032.4510,032.6112,032.7708,032.9296,033.0878,033.2453,033.4021,033.5583,033.7138,033.8687,034.0229,034.1764,034.3293,034.4816,034.6332,034.7842,034.9345,035.0842,035.2333,035.3817,035.5295,035.6767,035.8233,035.9692,036.1146,036.2593,036.4035,036.5470,036.6899,036.8322,036.9740,037.1151,037.2556,037.3956,037.5350,037.6738,037.8120,037.9497,038.0867,038.2233,038.3592,038.4946,038.6294,038.7637,038.8974,039.0306,039.1632,039.2953,039.4269,039.5579,039.6883,039.8183,039.9477,040.0766,040.2049,040.3328,040.4601,040.5870,040.7133,040.8391,040.9644,041.0892,041.2135,041.3373,041.4606,041.5834,041.7057,041.8276,041.9489,042.0698,042.1902,042.3102,042.4297,042.5487,042.6672,042.7853,042.9029,043.0201,043.1368,043.2530,043.3688,043.4842,043.5991,043.7136,043.8277,043.9413,044.0544,044.1672,044.2795,044.3914,044.5029,044.6139,044.7245,044.8348,044.9446,045.0540,045.1630,045.2715,045.3797,045.4875,045.5949,045.7019,045.8085,045.9147,046.0205,046.1259,046.2310,046.3357,046.4399,046.5439,046.6474,046.7506,046.8533,046.9558,047.0578,047.1595,047.2609,047.3618,047.4625,047.5627,047.6626,047.7622,047.8614,047.9603,048.0588,048.1570,048.2548,048.3523,048.4495,048.5463,048.6428,048.7390,048.8348,048.9303,049.0255,049.1203,049.2149,049.3091,049.4030,049.4966,049.5899,049.6828,049.7755,049.8678,049.9599,050.0516,050.1430,050.2342,050.3250,050.4155,050.5058,050.5957,050.6854,050.7747,050.8638,050.9526,051.0411,051.1293,051.2172,051.3049,051.3922,051.4793,051.5662,051.6527,051.7390,051.8250,051.9107,051.9962,052.0813,052.1663,052.2509,052.3353,052.4195,052.5034,052.5870,052.6703,052.7534,052.8363,052.9189,053.0013,053.0834,053.1652,053.2468,053.3282,053.4093,053.4902,053.5708,053.6512,053.7314,053.8113,053.8910,053.9704,054.0496,054.1286,054.2074,054.2859,054.3642,054.4422,054.5201,054.5977,054.6751,054.7522,054.8292,054.9059,054.9824,055.0587,055.1348,055.2106,055.2863,055.3617,055.4369,055.5119,055.5867,055.6613,055.7357,055.8098,055.8838,055.9576,056.0311,056.1045,056.1776,056.2506,056.3233,056.3959,056.4683,056.5404,056.6124,056.6842,056.7557,056.8271,056.8983,056.9693,057.0402,057.1108,057.1812,057.2515,057.3216,057.3915,057.4612,057.5307,057.6000,057.6692,057.7382,057.8070,057.8756,057.9440,058.0123,058.0804,058.1483,058.2161,058.2836,058.3510,058.4183,058.4853,058.5522,058.6189,058.6855,058.7519,058.8181,058.8841,058.9500,059.0158,059.0813,059.1467,059.2120,059.2770,059.3420,059.4067,059.4713,059.5358,059.6001,059.6642,059.7282,059.7920,059.8557,059.9192,059.9825,060.0457,060.1088,060.1717,060.2345,060.2971,060.3596,060.4219,060.4840,060.5461,060.6079,060.6697,060.7313,060.7927,060.8540,060.9152,060.9762,061.0371,061.0978,061.1584,061.2189,061.2792,061.3394,061.3994,061.4593,061.5191,061.5788,061.6383,061.6976,061.7569,061.8160,061.8750,061.9338,061.9925,062.0511,062.1095,062.1679,062.2261,062.2841,062.3421,062.3999,062.4576,062.5151,062.5726,062.6299,062.6871,062.7441,062.8011,062.8579,062.9146,062.9711,063.0276,063.0839,063.1401,063.1962,063.2522,063.3081,063.3638,063.4194,063.4749,063.5303,063.5856,063.6407,063.6958,063.7507,063.8055,063.8602,063.9148,063.9693,064.0236,064.0779
102,000.0000,000.2377,000.4755,000.7134,000.9513,001.1892,001.4272,001.6652,001.9032,002.1412,002.3793,002.6173,002.8553,003.0933,003.3312,003.5691,003.8069,004.0446,004.2823,004.5199,004.7573,004.9947,005.2319,005.4690,005.7059,005.9427,006.1793,006.4157,006.6520,006.8880,007.1237,007.3593,007.5946,007.8296,008.0644,008.2989,008.5331,008.7670,009.0006,009.2339,009.4668,009.6994,009.9316,010.1634,010.3949,010.6260,010.8566,011.0869,011.3167,011.5461,011.7751,012.0036,012.2316,012.4592,012.6863,012.9129,013.1390,013.3645,013.5896,013.8142,014.0382,014.2617,014.4846,014.7070,014.9288,015.1500,015.3707,015.5907,015.8102,016.0291,016.2474,016.4651,016.6822,016.8986,017.1144,017.3296,017.5441,017.7580,017.9713,018.1839,018.3959,018.6072,018.8178,019.0277,019.2370,019.4456,019.6536,019.8608,020.0674,020.2732,020.4784,020.6829,020.8867,021.0898,021.2921,021.4938,021.6948,021.8951,022.0946,022.2934,022.4916,022.6890,022.8857,023.0816,023.2769,023.4714,023.6652,023.8583,024.0507,024.2424,024.4333,024.6235,024.8130,025.0017,025.1897,025.3770,025.5636,025.7495,025.9346,026.1190,026.3027,026.4857,026.6679,026.8494,027.0302,027.2103,027.3897,027.5683,027.7463,027.9235,028.1000,028.2758,028.4509,028.6253,028.7990,028.9719,029.1442,029.3157,029.4866,029.6568,029.8262,029.9950,030.1631,030.3305,030.4971,030.6632,030.8285,030.9931,031.1571,031.3204,031.4830,031.6449,031.8062,031.9668,032.1267,032.2859,032.4445,032.6025,032.7598,032.9164,033.0724,033.2277,033.3824,033.5364,033.6898,033.8426,033.9947,034.1462,034.2971,034.4473,034.5969,034.7459,034.8943,035.0421,035.1892,035.3358,035.4817,035.6270,035.7717,035.9159,036.0594,036.2023,036.3447,036.4865,036.6276,036.7682,036.9082,037.0477,037.1866,037.3249,037.4626,037.5998,037.7364,037.8725,038.0080,038.1429,038.2773,038.4112,038.5445,038.6772,038.8095,038.9412,039.0724,039.2030,039.3331,039.4627,039.5918,039.7204,039.8484,039.9759,040.1030,040.2295,040.3555,040.4810,040.6060,040.7306,040.8546,040.9782,041.1012,041.2238,041.3459,041.4675,041.5887,041.7094,041.8296,041.9493,042.0686,042.1874,042.3058,042.4237,042.5411,042.6581,042.7747,042.8908,043.0064,043.1217,043.2364,043.3508,043.4647,043.5782,043.6913,043.8039,043.9161,044.0279,044.1393,044.2502,044.3608,044.4709,044.5807,044.6900,044.7989,044.9074,045.0156,045.1233,045.2306,045.3376,045.4441,045.5503,045.6561,045.7615,045.8665,045.9712,046.0754,046.1793,046.2828,046.3860,046.4888,046.5912,046.6933,046.7950,046.8963,046.9973,047.0980,047.1982,047.2982,047.3978,047.4970,047.5959,047.6944,047.7927,047.8905,047.9881,048.0853,048.1822,048.2787,048.3749,048.4708,048.5664,048.6616,048.7566,048.8512,048.9454,049.0394,049.1331,049.2264,049.3195,049.4122,049.5046,049.5967,049.6886,049.7801,049.8713,049.9622,050.0528,050.1432,050.2332,050.3230,050.4124,050.5016,050.5905,050.6791,050.7674,050.8554,050.9432,051.0307,051.1179,051.2048,051.2915,051.3779,051.4640,051.5498,051.6354,051.7207,051.8058,051.8906,051.9751,052.0594,052.1434,052.2271,052.3106,052.3939,052.4769,052.5596,052.6421,052.7243,052.8063,052.8881,052.9696,053.0508,053.1318,053.2126,053.2932,053.3735,053.4535,053.5334,053.6129,053.6923,053.7714,053.8503,053.9290,054.0075,054.0857,054.1637,054.2414,054.3190,054.3963,054.4734,054.5503,054.6269,054.7034,054.7796,054.8556,054.9314,055.0070,055.0824,055.1576,055.2325,055.3073,055.3818,055.4562,055.5303,055.6042,055.6779,055.7515,055.8248,055.8979,055.9708,056.0436,056.1161,056.1884,056.2606,056.3325,056.4043,056.4758,056.5472,056.6184,056.6894,056.7602,056.8308,056.9012,056.9715,057.0415,057.1114,057.1811,057.2506,057.3200,057.3891,057.4581,057.5269,057.5955,057.6639,057.7322,057.8003,057.8682,057.9360,058.0036,058.0710,058.1382,058.2053,058.2722,058.3389,058.4055,058.4719,058.5381,058.6042,058.6701,058.7358,058.8014,058.8668,058.9321,058.9972,059.0621,059.1269,059.1915,059.2560,059.3203,059.3845,059.4485,059.5123,059.5760,059.6396,059.7030,059.7662,059.8293,059.8922,059.9550,060.0177,060.0802,060.1425,060.2047,060.2668,060.3287,060.3905,060.4521,060.5136,060.5749,060.6361,060.6972,060.7581,060.8189,060.8795,060.9400,061.0004,061.0606,061.1207,061.1807,061.2405,061.3002,061.3597,061.4191,061.4784,061.5376,061.5966,061.6555,061.7142,061.7729,061.8314,061.8898,061.9480,062.0061,062.0641,062.1220,062.1797,062.2373,062.2948,062.3522,062.4094,062.4665,062.5235,062.5804,062.6372,062.6938,062.7503,062.8067,062.8630,062.9191,062.9751,063.0311,063.0869,063.1425,063.1981,063.2535,063.3089,063.3641,063.4192,063.4742,063.5291,063.5838,063.6385,063.6930,063.7474
103,000.0000,000.2354,000.4709,000.7064,000.9419,001.1775,001.4131,001.6487,001.8843,002.1199,002.3554,002.5910,002.8265,003.0620,003.2974,003.5328,003.7681,004.0033,004.2384,004.4734,004.7083,004.9431,005.1778,005.4123,005.6466,005.8808,006.1148,006.3486,006.5822,006.8155,007.0487,007.2816,007.5143,007.7467,007.9788,008.2107,008.4422,008.6735,008.9044,009.1351,009.3653,009.5953,009.8248,010.0541,010.2829,010.5113,010.7394,010.9670,011.1942,011.4210,011.6474,011.8733,012.0987,012.3237,012.5482,012.7722,012.9958,013.2188,013.4413,013.6634,013.8849,014.1058,014.3263,014.5462,014.7655,014.9843,015.2025,015.4201,015.6372,015.8537,016.0696,016.2849,016.4996,016.7136,016.9271,017.1400,017.3522,017.5638,017.7748,017.9852,018.1949,018.4039,018.6123,018.8201,019.0272,019.2337,019.4394,019.6446,019.8490,020.0528,020.2559,020.4583,020.6601,020.8611,021.0615,021.2612,021.4602,021.6585,021.8561,022.0531,022.2493,022.4448,022.6396,022.8338,023.0272,023.2200,023.4120,023.6033,023.7939,023.9839,024.1731,024.3616,024.5494,024.7365,024.9229,025.1086,025.2936,025.4778,025.6614,025.8443,026.0264,026.2079,026.3887,026.5687,026.7481,026.9267,027.1047,027.2819,027.4585,027.6344,027.8095,027.9840,028.1578,028.3309,028.5033,028.6750,028.8460,029.0163,029.1860,029.3550,029.5233,029.6909,029.8578,030.0241,030.1897,030.3546,030.5188,030.6824,030.8453,031.0076,031.1692,031.3301,031.4904,031.6500,031.8090,031.9673,032.1250,032.2820,032.4384,032.5942,032.7493,032.9038,033.0576,033.2109,033.3635,033.5154,033.6668,033.8175,033.9676,034.1171,034.2660,034.4143,034.5619,034.7090,034.8555,035.0013,035.1466,035.2913,035.4354,035.5789,035.7218,035.8642,036.0059,036.1471,036.2877,036.4278,036.5672,036.7062,036.8445,036.9823,037.1195,037.2562,037.3923,037.5279,037.6630,037.7975,037.9314,038.0648,038.1977,038.3301,038.4619,038.5932,038.7240,038.8543,038.9840,039.1132,039.2420,039.3702,039.4979,039.6251,039.7518,039.8780,040.0037,040.1289,040.2537,040.3779,040.5017,040.6249,040.7477,040.8701,040.9919,041.1133,041.2342,041.3547,041.4746,041.5942,041.7132,041.8318,041.9500,042.0677,042.1850,042.3018,042.4182,042.5341,042.6496,042.7647,042.8793,042.9935,043.1073,043.2206,043.3336,043.4461,043.5582,043.6698,043.7811,043.8920,044.0024,044.1125,044.2221,044.3313,044.4402,044.5486,044.6567,044.7643,044.8716,044.9785,045.0850,045.1911,045.2968,045.4022,045.5072,045.6118,045.7160,045.8199,045.9234,046.0265,046.1293,046.2317,046.3337,046.4354,046.5367,046.6377,046.7384,046.8386,046.9386,047.0382,047.1374,047.2363,047.3349,047.4332,047.5311,047.6286,047.7259,047.8228,047.9193,048.0156,048.1115,048.2071,048.3024,048.3974,048.4920,048.5864,048.6804,048.7741,048.8675,048.9606,049.0534,049.1459,049.2381,049.3300,049.4216,049.5129,049.6039,049.6946,049.7850,049.8751,049.9649,050.0545,050.1437,050.2327,050.3214,050.4098,050.4980,050.5858,050.6734,050.7607,050.8477,050.9345,051.0210,051.1072,051.1932,051.2788,051.3643,051.4494,051.5343,051.6190,051.7034,051.7875,051.8713,051.9550,052.0383,052.1214,052.2043,052.2869,052.3693,052.4514,052.5333,052.6149,052.6963,052.7774,052.8583,052.9390,053.0194,053.0996,053.1796,053.2593,053.3388,053.4181,053.4971,053.5760,053.6545,053.7329,053.8110,053.8889,053.9666,054.0441,054.1213,054.1984,054.2752,054.3518,054.4282,054.5043,054.5803,054.6560,054.7315,054.8069,054.8820,054.9569,055.0316,055.1061,055.1804,055.2544,055.3283,055.4020,055.4755,055.5488,055.6218,055.6947,055.7674,055.8399,055.9122,055.9843,056.0562,056.1279,056.1995,056.2708,056.3420,056.4129,056.4837,056.5543,056.6247,056.6950,056.7650,056.8349,056.9045,056.9740,057.0434,057.1125,057.1815,057.2503,057.3189,057.3873,057.4556,057.5237,057.5916,057.6593,057.7269,057.7943,057.8615,057.9286,057.9955,058.0622,058.1288,058.1952,058.2615,058.3275,058.3934,058.4592,058.5248,058.5902,058.6555,058.7206,058.7856,058.8504,058.9150,058.9795,059.0438,059.1080,059.1720,059.2359,059.2996,059.3632,059.4266,059.4898,059.5529,059.6159,059.6787,059.7414,059.8039,059.8663,059.9285,059.9906,060.0526,060.1144,060.1760,060.2375,060.2989,060.3601,060.4212,060.4822,060.5430,060.6037,060.6642,060.7246,060.7849,060.8450,060.9050,060.9649,061.0246,061.0842,061.1436,061.2030,061.2622,061.3212,061.3802,061.4390,061.4976,061.5562,061.6146,061.6729,061.7311,061.7891,061.8470,061.9048,061.9625,062.0200,062.0774,062.1347,062.1919,062.2489,062.3058,062.3626,062.4193,062.4759,062.5323,062.5886,062.6448,062.7009,062.7569,062.8127,062.8685,062.9241,062.9796,063.0350,063.0903,063.1454,063.2005,063.2554,063.3102,063.3649,063.4195
104,000.0000,000.2331,000.4663,000.6995,000.9328,001.1660,001.3992,001.6325,001.8657,002.0989,002.3321,002.5652,002.7983,003.0314,003.2644,003.4973,003.7301,003.9628,004.1955,004.4280,004.6604,004.8927,005.1248,005.3568,005.5886,005.8202,006.0516,006.2829,006.5139,006.7447,006.9753,007.2057,007.4358,007.6656,007.8952,008.1245,008.3534,008.5821,008.8105,009.0385,009.2662,009.4936,009.7206,009.9472,010.1735,010.3994,010.6249,010.8499,011.0746,011.2989,011.5227,011.7460,011.9690,012.1914,012.4134,012.6350,012.8560,013.0766,013.2966,013.5162,013.7352,013.9538,014.1718,014.3892,014.6062,014.8225,015.0384,015.2536,015.4683,015.6825,015.8960,016.1090,016.3214,016.5332,016.7444,016.9550,017.1650,017.3743,017.5831,017.7912,017.9987,018.2056,018.4119,018.6175,018.8225,019.0268,019.2305,019.4335,019.6359,019.8376,020.0387,020.2391,020.4389,020.6379,020.8363,021.0341,021.2312,021.4276,021.6233,021.8183,022.0127,022.2064,022.3994,022.5917,022.7834,022.9744,023.1646,023.3542,023.5431,023.7314,023.9189,024.1057,024.2919,024.4774,024.6622,024.8463,025.0297,025.2124,025.3944,025.5758,025.7564,025.9364,026.1157,026.2943,026.4722,026.6495,026.8260,027.0019,027.1771,027.3516,027.5255,027.6986,027.8711,028.0429,028.2140,028.3845,028.5543,028.7234,028.8919,029.0597,029.2268,029.3933,029.5591,029.7242,029.8887,030.0525,030.2157,030.3782,030.5401,030.7013,030.8619,031.0219,031.1812,031.3398,031.4979,031.6552,031.8120,031.9681,032.1236,032.2785,032.4327,032.5864,032.7394,032.8918,033.0435,033.1947,033.3453,033.4952,033.6446,033.7933,033.9415,034.0890,034.2360,034.3823,034.5281,034.6733,034.8179,034.9619,035.1054,035.2483,035.3906,035.5323,035.6735,035.8141,035.9541,036.0936,036.2325,036.3709,036.5087,036.6459,036.7827,036.9188,037.0545,037.1896,037.3241,037.4582,037.5917,037.7246,037.8571,037.9890,038.1204,038.2513,038.3817,038.5115,038.6409,038.7698,038.8981,039.0259,039.1533,039.2802,039.4065,039.5324,039.6578,039.7827,039.9071,040.0310,040.1545,040.2775,040.4000,040.5221,040.6436,040.7648,040.8854,041.0056,041.1254,041.2447,041.3635,041.4819,041.5998,041.7173,041.8344,041.9510,042.0672,042.1829,042.2983,042.4131,042.5276,042.6417,042.7553,042.8685,042.9812,043.0936,043.2056,043.3171,043.4283,043.5390,043.6493,043.7592,043.8688,043.9779,044.0866,044.1950,044.3029,044.4105,044.5177,044.6245,044.7309,044.8370,044.9426,045.0479,045.1528,045.2574,045.3616,045.4654,045.5688,045.6719,045.7747,045.8770,045.9791,046.0807,046.1820,046.2830,046.3836,046.4839,046.5838,046.6834,046.7827,046.8816,046.9801,047.0784,047.1763,047.2739,047.3711,047.4680,047.5646,047.6609,047.7569,047.8525,047.9478,048.0428,048.1375,048.2319,048.3260,048.4197,048.5132,048.6063,048.6991,048.7917,048.8839,048.9759,049.0675,049.1589,049.2499,049.3407,049.4312,049.5214,049.6113,049.7009,049.7902,049.8793,049.9680,050.0565,050.1447,050.2327,050.3203,050.4077,050.4948,050.5817,050.6683,050.7546,050.8406,050.9264,051.0119,051.0972,051.1822,051.2669,051.3514,051.4356,051.5196,051.6033,051.6868,051.7700,051.8530,051.9357,052.0182,052.1004,052.1824,052.2642,052.3457,052.4269,052.5080,052.5887,052.6693,052.7496,052.8297,052.9096,052.9892,053.0686,053.1477,053.2267,053.3054,053.3839,053.4622,053.5402,053.6180,053.6956,053.7730,053.8502,053.9271,054.0038,054.0804,054.1567,054.2327,054.3086,054.3843,054.4598,054.5350,054.6101,054.6849,054.7595,054.8340,054.9082,054.9822,055.0560,055.1297,055.2031,055.2763,055.3494,055.4222,055.4948,055.5673,055.6395,055.7116,055.7835,055.8552,055.9267,055.9980,056.0691,056.1400,056.2108,056.2813,056.3517,056.4219,056.4919,056.5618,056.6314,056.7009,056.7702,056.8393,056.9083,056.9770,057.0456,057.1141,057.1823,057.2504,057.3183,057.3860,057.4536,057.5210,057.5882,057.6553,057.7222,057.7889,057.8555,057.9219,057.9881,058.0542,058.1201,058.1859,058.2514,058.3169,058.3822,058.4473,058.5122,058.5770,058.6417,058.7062,058.7705,058.8347,058.8987,058.9626,059.0263,059.0899,059.1534,059.2166,059.2798,059.3427,059.4056,059.4683,059.5308,059.5932,059.6555,059.7176,059.7795,059.8414,059.9030,059.9646,060.0260,060.0872,060.1484,060.2093,060.2702,060.3309,060.3914,060.4519,060.5122,060.5723,060.6324,060.6922,060.7520,060.8116,060.8711,060.9305,060.9897,061.0488,061.1078,061.1666,061.2253,061.2839,061.3424,061.4007,061.4589,061.5170,061.5749,061.6328,061.6905,061.7480,061.8055,061.8628,061.9200,061.9771,062.0341,062.0909,062.1477,062.2043,062.2608,062.3171,062.3734,062.4295,062.4855,062.5414,062.5972,062.6529,062.7084,062.7639,062.8192,062.8744,062.9295,062.9845,063.0393,063.0941
